id,created_at,source,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,hashtags,user_mentions,place,place_coord_boundaries
771,Thu Jun 17 08:54:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rc Box -Office Wise Ok But Fan Base Lo Ite Tier-2 Kindha Consider Cheyachhu Box -Office Fanbase AnydayTarak gt gt gt gt gt RAM charanAh Box Office Records Kuda Mana Chiru Mafia Gurinchi Telisindhe GaNen RC MB Mutual Ni Tarak Medha Abusive tweets kuda vesa,0.133333333,0.8,en,0,0,DhfmDathu,386948,847,397,,Teja_Cult_DHFM,,"Hyderabad,Hyd"
772,Thu Jun 17 08:54:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The dedicated mobile money float counters 's branches.The benefits float financing customers include,0,0,en,0,0,josephine_anena,5806,1793,1943,,"ankoleroyalty, UgEquityBank",,
773,Thu Jun 17 08:54:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,0,0,en,0,0,SaintBeelzebub,390,186,383,,GBNEWS,,United Kingdom
774,Thu Jun 17 08:54:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Telugu states Following .. MB Mega family Individual ga lekkesthe MB NTR PB gt gt PK yelluga dinchalani chusthunna Mega tharam avvatle Adi Stamina,0,0.25,et,0,0,MbKarthik_,80478,337,166,,Killer_Kanchi,,"Hyderabad, India"
775,Thu Jun 17 08:54:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",One large cargo ship produces amount pollution million carsHow much carbon UK need off-set increased trade Australia,0.207142857,0.314285714,en,0,0,AsNicoleSeesIt,35980,4409,4957,,ukiswitheu,,Plague Island  
776,Thu Jun 17 08:54:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ee mega heros Life long Allu arvind n Sirish ucha tagali raa Chiru nii Allu Arvind lepaduCharan nii Sirish lepadu inka ee Dawada gadini aithe Sirish MD kii fake collections Zanzeer kii stars ratings kuda epinchadu Siggu lekunda Zanzeer kii elevations echukune Banisagalu,-0.275,0.7,et,0,0,SrikarSalaar,37871,161,273,,KumarBharath98,,
777,Thu Jun 17 08:54:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Baahubali ani filters eskunnapude meka la manda sagam sachindi inka Saaho gurinchi enduku cricket Team head jeevitam lo touch cheydam kuda doubte ellu kuda matladetolle chal,0,0,et,0,0,_sunder____,4988,623,615,,DhonifiedRebel,, India
778,Thu Jun 17 08:54:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eazzy mobile banking app many options Buy airtimePay billsPay school feesTransfer money one bank account another within amp outside Equity bank Withdraw money via MTN mobile money many others help smart phone,0.303571429,0.423214286,en,0,0,wanamdynasty24,22925,7932,7207,,Qrisy_Qrisy,,256
779,Thu Jun 17 08:54:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bari Flops Gale Kotre Inyar Fans Irtare Guru Iro Onde Ondu Adda Kuda Hogtide KICCHA BOSS GETTING MORE GRAND CELEBRATION THAN KAPPU IN BELLARY,0.5,0.75,in,0,0,MohithKulal7,4045,59,447,,koratgere,,
780,Thu Jun 17 08:55:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No visto que los defensores de las energas renovables muchos de ellos tan eurocentristas se quejen de esto Es ms ni siquiera visto que se comenten estas cosas Por qu ser El carbn regresa Europa ante la carencia de gas natural,0.1,0.4,es,0,0,epas1122,7247,244,355,,manuelhborbolla,,
781,Thu Jun 17 08:55:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why someone trying trace IP address guy How payment made questions Definitely mobile money If CID wants investigate leaking questions done,0.1,0.3,en,0,0,donaldhussle,111728,831,94,,raphael_amuri,,"Accra, Ghana"
782,Thu Jun 17 08:55:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EU plans 'climate action social fund shield citizens rising carbon prices If really want ensure citizens n't get hit financially fast green transition bring utilities amp transport public ownership,0.055555556,0.222222222,en,0,0,ForestEsq,61695,768,808,,gndforeurope,,Amsterdam (Mokum)
783,Thu Jun 17 08:55:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dance lo allu arjun india lo st placeLo untadu.Jr ntr kuda dance chala baga vestadu.Kani Allu Arjun antha veyaledu.Any time allu Arjun dance.Andhariki telusu,0,0,et,0,0,George56716298,12215,226,317,,"TH0R_Thunder, Tarak_Tweeter, PlotRacer10, Tejuholicc",,
784,Thu Jun 17 08:55:12 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,0,0,en,0,0,scotchnutz,126793,1689,4428,,GBNEWS,,United Kingdom
785,Thu Jun 17 08:55:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Selain penyapu pihak polis Z10n1s juga pernah menahan amp merampas belon layang layang indomie senapang plastik pembesar suara keldai kuda amp bola Semua ini dianggap dapat memberikan ancaman kepada 'keselamatan awam,0,0,in,0,0,nurinzaafry,35434,2249,883,,fakhrifadzli,,Malaysia
786,Thu Jun 17 08:55:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QS Giveaway timeR30 Airtime grabs Rules1 Sign Remitano using link2 Take Screenshot3 Comment using It 's simple ... One potential winners might timeline,0,0.678571429,en,0,0,Thato_Rachidi,80878,12097,5065,,Super_Introvert,,"Pretoria,South Africa"
787,Thu Jun 17 08:55:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Next time hear anyone talk trees ask talking removing emissions 've already added,0,0,en,0,0,awjre,42910,2739,982,,GreenVipul,,Bath
788,Thu Jun 17 08:55:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Australians delighted deal.British farmers not.People care welfare standards not.Those worried carbon footprint couldnt care less,0.266666667,0.383333333,en,0,0,davebancroft,167424,3187,4096,,EUmoveMACC,,Europe
789,Thu Jun 17 08:55:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It helps biodiversity recover It locks away atmospheric carbon warming Earth slowing climate change It also lessen impacts climate change underpin green recovery COVID-19 pandemic,-0.1,0.15,en,0,0,hannipher,4903,960,590,,"odipo_okoth, SEAFKenya, BandaRoberts, BetterGlobeTree",,
790,Thu Jun 17 08:55:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vala Movie Parking Collections Kuda Ravu PB Gadiki ... Oka Lottery Padamgane ... Meeru Valane Ane Stage Ki Vachhara Erripuka Just Wait And See Avadu Touch Kuda Cheyaleni Tsunami Srutisthadu,0,0,et,0,0,BrijeshRccult,9183,605,693,,NikhilRCult1,,"ap, India"
791,Thu Jun 17 08:55:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",`` The Kikuyu n't want tell King naked ... lame duck '' Kabando Wa Kabando |William Ruto |Kalonzo Musyoka |Mpesa |Uhuru Kenyatta |Tony Gachoka |NASA |Raila,-0.25,0.575,tl,0,0,Abdigutu5,6955,234,876,,Channel54News,,"Nairobi, Kenya"
792,Thu Jun 17 08:55:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thanks tip regarding anaesthetic carbon calculator,0.2,0.2,en,0,0,LucyW67,9885,647,238,"saswr, sustainable, anaesthesia, medtwitter",SalopianJamie,,
793,Thu Jun 17 08:55:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Baahubali ani filters eskunnapude meka la manda sagam sachindi inka Saaho gurinchi enduku cricket Team head jeevitam lo touch cheydam kuda doubte ellu kuda matladetolle chal,0,0,et,0,0,shiva_429,111559,4711,1132,,DhonifiedRebel,,Hyderabad
794,Thu Jun 17 08:55:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Last time nen edho rd class trolls rendu esa anthe mega fans Midha ... Adhi kuda heroes personals involve cheyyakunda morphs use cheyyakunda ... Dhaanike sagam mandhi unfollow soft block chesesaru ... It says little kids 're,-0.029166667,0.305555556,en,0,0,Bhargav73268109,16428,359,524,,ivd_RadheShyam,,India
795,Thu Jun 17 08:55:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Os jabotis deram cria novos aparecem relatrio da MP Senado Suporte econmico produo carbonfera ... navegao Rio Madeira concluso das obras de derrocamento canal jusante da UHE de Nova Avanhandava ...,0,0,pt,0,0,LessaWender,343,10,5,,alvarodias_,,
796,Thu Jun 17 08:55:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sunak says `` The Government n't money people 's money '' spending Eye Watering amounts unaccountable failures like Test amp Trace Incorrect PPE Furlough LFT Nightingale Hospitals Lighthouse Labs Home Testing list goes ..,0,0,en,0,0,ianthebrush,62400,1025,951,,MarkLil05744037,,"Durham, England"
797,Thu Jun 17 08:55:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",If accept climate change destructive force cost irrelevant acting indefensibleThe fact Rishi n't say worrying,-0.366666667,0.533333333,en,0,0,NarcAware,174872,4456,3526,,OliDugmore,,Over by there.
798,Thu Jun 17 08:55:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Last time nen edho rd class trolls rendu esa anthe mega fans Midha ... Adhi kuda heroes personals involve cheyyakunda morphs use cheyyakunda ... Dhaanike sagam mandhi unfollow soft block chesesaru ... It says little kids 're,-0.029166667,0.305555556,en,0,0,Kiran11458886,34873,70,79,,ivd_RadheShyam,,
799,Thu Jun 17 08:55:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Primero nos cerraron las minas de carbn luego las centrales trmicas alegando que era un imperativo de la Unin Europea Ahora resulta que Alemania construye centrales trmicas mientras Asturies Len El Bierzo nos morimos en silencio,0,0,es,0,0,DavidGamerSmith,6055,82,230,,VientuNordes,,
800,Thu Jun 17 08:55:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Another DOV tweet continuous support Hedera gives confidence long term potential Tokenizing carbon credits big market 's going get bigger,-0.0125,0.5,en,0,0,Sebasti99045792,2960,238,1830,,"oddgems, hedera",,
801,Thu Jun 17 08:55:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Valla ayya nea PAN Indian Level Lo mingonidiki ram Hassan oka lekka .... Family heroes records yenni thavvina disaster saaho ni kuda beat cheyaleru,0,0,et,0,0,Arjun51374828,21226,42,105,,Rebelismm,,
802,Thu Jun 17 08:55:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",That Inbuilt Attitude Offscreen lo Kuda Mass Hero Material Anna Nuv Caption one With Something Elevating Mine Will `` BALUPU C/O GELUPU '',0,0,en,0,0,Always_Nagaraju,43059,1193,95,,RamCharanERA,,"विजयवाड़ा, भारत"
803,Thu Jun 17 08:55:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aujourdhui est un jour spcial nous accueillons le groupe plus prcisment sa filiale blockchain Fatih Balyeli son PDG nous raconte les services dcarbons de lentreprise,0,0,fr,0,0,ArnolinL,110,6,32,,"coin_tribune, EDFofficiel",,
804,Thu Jun 17 08:55:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Last week surfacing division introduced new paver fleet help meet demand support growing team The paver fitted tier-five engines ECO-system helping reduce carbon footprint The paver already work Wokingham contract,0.068181818,0.260606061,en,0,0,PRVEngineering,15612,5693,4516,,VolkerHighways,,Gwent NP4 0TW
805,Thu Jun 17 08:55:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",la MANIA delle auto elettriche per le quali vengono investiti centinaia di miliardi perch costa di tutta l'infrastruttura .. non serve un tubo per le emissioni di Co2se tutte le auto del mondo diventassero elettriche il CO2 emesso cala dell 1 non c solo la `` pandemia '',0,0,it,0,0,RenzoCianchetti,85344,836,1117,,gzibordi,,Perugia
806,Thu Jun 17 08:56:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Valla ayya nea PAN Indian Level Lo mingonidiki ram Hassan oka lekka .... Family heroes records yenni thavvina disaster saaho ni kuda beat cheyaleru,0,0,et,0,0,Toofan96557197,6099,92,151,,Rebelismm,,"Hyderabad, India"
807,Thu Jun 17 08:56:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It helps biodiversity recover It locks away atmospheric carbon warming Earth slowing climate change It also lessen impacts climate change underpin green recovery COVID-19 pandemic,-0.1,0.15,en,0,0,BandaRoberts,4241,848,776,,"odipo_okoth, SEAFKenya, BandaRoberts, BetterGlobeTree",,"Kilifi, Kenya"
808,Thu Jun 17 08:56:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",New Berhasil Ngisep Karyawan Pabrik Y4m4h4 Kontol kuda doi pasrah di Isep berbagai gaya sambil liat situs bok p Doi bilang istrinya di kampung Sasaran empuk Retweet FULL CROT JOIN/MEMBER GRUP BERBAYAR CHAT ADMIN,0.243181818,0.502272727,in,0,0,bassirrrr1,1824,5,73,,VIPCROT,,
809,Thu Jun 17 08:56:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Last time nen edho rd class trolls rendu esa anthe mega fans Midha ... Adhi kuda heroes personals involve cheyyakunda morphs use cheyyakunda ... Dhaanike sagam mandhi unfollow soft block chesesaru ... It says little kids 're,-0.029166667,0.305555556,en,0,0,Vamsidhar_9141,16485,1004,970,,ivd_RadheShyam,,
810,Thu Jun 17 08:56:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I n't want meat Australia Besides ghastly animal welfare standards low quality meat compared EU UK meat 's inescapable fact reducing carbon footprint But farmers protesting,0,0.3,en,0,0,yorkshireeurope,12794,1118,1972,,artemis0801,,
811,Thu Jun 17 08:56:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dont fret airtime data bundles let walks seconds Enjoy,0.4,0.5,en,0,0,MahuDavid2,61607,1460,953,ecobankmobile,AbeikuSantana,,
812,Thu Jun 17 08:56:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HS2 adding supply cutting far trees needs State-sponsored ecocide paid money,-0.25,0.95,en,0,0,Ross_Jordan,92595,625,515,,GloryB82931818,,Wendover
813,Thu Jun 17 08:56:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ceeded break up.Remaining centers kuda tesukuvastha .. Appudu opukuntava lottery gadu amba ani,0,0,et,0,0,Charan151515,50364,1217,255,,alwaysmohan9,,Rangasthalam
814,Thu Jun 17 08:56:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The Bill also deliver Govts target By neglecting mention p.a pathway upper limit carbon budget CCAC propose -2030 All pathways chart consistent reductions relative,0.083333333,0.083333333,en,0,0,Aocorrain,12674,591,287,,climatecaseire,,"Living in Dublin City, Ireland"
815,Thu Jun 17 08:56:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",So Scott Morrison n't want price carbon use money provides improve lives Australians thinks 's ok foreign governments place carbon tax products use improve lives citizens,0.1875,0.3125,en,0,0,TheBigGEH,10101,51,51,,owgreally,,
816,Thu Jun 17 08:56:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Last time nen edho rd class trolls rendu esa anthe mega fans Midha ... Adhi kuda heroes personals involve cheyyakunda morphs use cheyyakunda ... Dhaanike sagam mandhi unfollow soft block chesesaru ... It says little kids 're,-0.029166667,0.305555556,en,0,0,Prabhas_Salaar,78026,614,622,,ivd_RadheShyam,,
817,Thu Jun 17 08:56:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mobile Money dealers/agents currently banking ones highly eligible applying loans later converted mobile money lines float agreement reached bank,0.053333333,0.313333333,en,0,0,TheLeaderZW,1264,808,1845,,"IanFirmino, UgEquityBank",,
818,Thu Jun 17 08:56:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Last time nen edho rd class trolls rendu esa anthe mega fans Midha ... Adhi kuda heroes personals involve cheyyakunda morphs use cheyyakunda ... Dhaanike sagam mandhi unfollow soft block chesesaru ... It says little kids 're,-0.029166667,0.305555556,en,0,0,Vijaypvkb,18030,961,875,,ivd_RadheShyam,,
819,Thu Jun 17 08:56:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We 're working acquiring carbon credit status carbon footprint calculator solar power start-ups hydro initiatives nurseries system plant billion+ trees Landfill sites merchandise 're contact models amp famous people amp marketing companies,0.5,1,en,0,0,chrob_live,117,8,20,,SPE_Token_BSC,,Deutschland
